Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,Distance Bin ID,Distance Bin,Breeding Status,Singing,Point Note,Observation Note,Researcher,Data Status
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,008,8,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,060,60,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,055,55,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,019,19,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,EUCD,Eurasian Collared-Dove,Streptopelia decaocto,S,102,102,,0,, Updating code to EUCD.,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,2,CLSW,Cliff Swallow,Petrochelidon pyrrhonota,V,046,46,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,051,51,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,063,63,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,2,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,011,11,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,PAWR,Pacific Wren,Troglodytes pacificus,S,048,48,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,C,049,49,FC,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,RSHA,Red-shouldered Hawk,Buteo lineatus,C,204,204,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,116,116,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,007,7,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,029,29,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,049,49,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,2,AMGO,American Goldfinch,Spinus tristis,C,063,63,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,074,74,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,S,057,57,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,S,026,26,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,221,221,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,037,37,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,1,STJA,Steller's Jay,Cyanocitta stelleri,C,059,59,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/4/2018,7:13:00,7:18:00,7:13:00,5,0 to 5 minutes,2,BARS,Barn Swallow,Hirundo rustica,C,043,43,,0,,,"Rubenthaler, Rya",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,019,19,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,026,26,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,037,37,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,062,62,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,C,096,96,NF,0,,NLS BEGGING CYPRESS,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,046,46,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,062,62,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,2,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,019,19,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,026,26,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WAVI,Warbling Vireo,Vireo gilvus,S,039,39,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WAVI,Warbling Vireo,Vireo gilvus,S,024,24,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,052,52,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,BTPI,Band-tailed Pigeon,Patagioenas fasciata,V,184,184,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,044,44,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,031,31,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,045,45,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,018,18,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,C,024,24,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,C,037,37,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,108,108,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,065,65,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,137,137,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,039,39,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,179,179,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,C,027,27,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,081,81,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,056,56,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,093,93,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/13/2019,7:12:00,7:17:00,7:12:00,5,0 to 5 minutes,1,BARS,Barn Swallow,Hirundo rustica,V,083,83,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,BARS,Barn Swallow,Hirundo rustica,V,035,35,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,2,CAQU,California Quail,Callipepla californica,C,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,027,27,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,032,32,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,J,038,38,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,C,038,38,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,052,52,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,MODO,Mourning Dove,Zenaida macroura,S,133,133,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,034,34,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,057,57,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,081,81,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,049,49,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,047,47,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,J,046,46,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,034,34,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,C,068,68,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,046,46,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,STJA,Steller's Jay,Cyanocitta stelleri,C,052,52,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,C,031,31,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,WAVI,Warbling Vireo,Vireo gilvus,C,043,43,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,WAVI,Warbling Vireo,Vireo gilvus,S,062,62,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,033,33,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,2,6/3/2019,8:33:00,8:38:00,8:33:00,5,0 to 5 minutes,1,SPHU,Selasphorous Hummingbirds,Selasphorus,H,008,8,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,013,13,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,014,14,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,025,25,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,023,23,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,025,25,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,C,031,31,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,096,96,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,070,70,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,045,45,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,086,86,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,C,043,43,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,PAWR,Pacific Wren,Troglodytes pacificus,S,022,22,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,PAWR,Pacific Wren,Troglodytes pacificus,S,029,29,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,036,36,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,045,45,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,019,19,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,007,7,,1,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,009,9,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,037,37,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,BARS,Barn Swallow,Hirundo rustica,C,101,101,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,C,040,40,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,C,033,33,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,131,131,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,2,STJA,Steller's Jay,Cyanocitta stelleri,C,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CASJ,California Scrub-Jay,Aphelocoma californica,C,054,54,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,179,179,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,052,52,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,B30,>300,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,C,018,18,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,075,75,,0,,,"Preston, Mel",CLEAN
TOMKAT,SMA-11-01,HOCR,HOCR-008,VCP300,1,5/26/2020,7:21:00,7:26:00,7:21:00,5,0 to 5 minutes,1,CORA,Common Raven,Corvus corax,C,117,117,,0,,,"Preston, Mel",CLEAN
