Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,Distance Bin ID,Distance Bin,Breeding Status,Singing,Point Note,Observation Note,Researcher,Data Status
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,300,300,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,243,243,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,044,44,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,CLSW,Cliff Swallow,Petrochelidon pyrrhonota,S,066,66,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,CLSW,Cliff Swallow,Petrochelidon pyrrhonota,S,068,68,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,068,68,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,H,130,130,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,112,112,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,S,086,86,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,300,300,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,033,33,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,136,136,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,031,31,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,S,053,53,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,RUHU,Rufous Hummingbird,Selasphorus rufus,H,051,51,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,265,265,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,075,75,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/1/2012,10:06:00,10:11:00,10:06:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,077,77,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,064,64,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,260,260,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,S,035,35,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,178,178,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,165,165,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,012,12,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,S,049,49,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SWTH,Swainson's Thrush,Catharus ustulatus,S,075,75,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,033,33,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,042,42,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,038,38,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,049,49,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SPHU,Selasphorous Hummingbirds,Selasphorus,V,021,21,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,079,79,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,V,056,56,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,059,59,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,V,014,14,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,PISI,Pine Siskin,Spinus pinus,C,FLO,FlyOver,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,060,60,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,068,68,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,023,23,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,058,58,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,S,055,55,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/6/2012,7:17:00,7:22:00,7:17:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,S,017,17,,0,,,"Potvin, Annette",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,049,49,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,S,040,40,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,C,021,21,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,COYE,Common Yellowthroat,Geothlypis trichas,S,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,UNHU,Unid. Hummingbird,Trochilidae sp.,H,035,35,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,063,63,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,S,115,115,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,AMGO,American Goldfinch,Spinus tristis,S,067,67,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,AMGO,American Goldfinch,Spinus tristis,C,020,20,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,015,15,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,PUFI,Purple Finch,Haemorhous purpureus,S,125,125,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,089,89,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,175,175,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,058,58,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,025,25,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,027,27,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,085,85,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,MODO,Mourning Dove,Zenaida macroura,S,032,32,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,WCSP,White-crowned Sparrow,Zonotrichia leucophrys,S,058,58,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,1,5/7/2013,8:16:00,8:21:00,8:16:00,5,0 to 5 minutes,1,ORJU,Oregon Junco,Junco hyemalis oreganus,V,015,15,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,S,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,AMGO,American Goldfinch,Spinus tristis,S,039,39,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,AMGO,American Goldfinch,Spinus tristis,S,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,057,57,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,GRSP,Grasshopper Sparrow,Ammodramus savannarum,S,050,50,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,COYE,Common Yellowthroat,Geothlypis trichas,S,063,63,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,027,27,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,084,84,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,V,062,62,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,082,82,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,063,63,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,ATFL,Ash-throated Flycatcher,Myiarchus cinerascens,C,070,70,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,CAQU,California Quail,Callipepla californica,C,075,75,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,150,150,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,167,167,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,ORJU,Oregon Junco,Junco hyemalis oreganus,V,031,31,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-011,VCP300,2,6/27/2013,7:52:00,7:57:00,7:52:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,079,79,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,060,60,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SPTO,Spotted Towhee,Pipilo maculatus,S,072,72,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,072,72,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WESJ,Western Scrub-Jay,Aphelocoma californica,C,049,49,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,053,53,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,072,72,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,S,018,18,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,SOSP,Song Sparrow,Melospiza melodia,C,042,42,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,V,012,12,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,029,29,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,072,72,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,ANHU,Anna's Hummingbird,Calypte anna,S,024,24,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,041,41,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,032,32,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,031,31,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,ALHU,Allen's Hummingbird,Selasphorus sasin,S,028,28,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,CALT,California Towhee,Melozone crissalis,S,059,59,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,RTHA,Red-tailed Hawk,Buteo jamaicensis,V,025,25,NF,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,053,53,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,RSFL,Red-shafted Flicker,Colaptes auratus cafer,S,069,69,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,1,5/9/2011,9:26:00,9:31:00,9:26:00,5,0 to 5 minutes,1,PSFL,Western Flycatcher (Pacific-slope),Empidonax difficilis cineritius/difficilis/insulicola,S,038,38,,0,,,"Henneman, Carlene",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,GHOW,Great Horned Owl,Bubo virginianus,C,036,36,PA,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,GHOW,Great Horned Owl,Bubo virginianus,C,031,31,PA,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,2,GHOW,Great Horned Owl,Bubo virginianus,V,030,30,FL,1,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,2,WESJ,Western Scrub-Jay,Aphelocoma californica,S,035,35,PA,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,RTHA,Red-tailed Hawk,Buteo jamaicensis,V,037,37,,0,,"forage on fresh, dead barn owl","Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,042,42,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,023,23,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,OCWA,Orange-crowned Warbler,Leiothlypis celata,S,009,9,,0,,,"Gartland, Brandi",CLEAN
TOMKAT,SMA-11-01,TOKA,TOKA-012,VCP300,2,6/1/2011,6:00:00,6:05:00,6:00:00,5,0 to 5 minutes,1,WREN,Wrentit,Chamaea fasciata,S,044,44,,0,,,"Gartland, Brandi",CLEAN
