date,flow.cfs,stage.ft,temp.C,diff_flow.cfs,diff_stage.ft,diff_temp.C
2011-07-15,0.2230125,0.9961062500000001,13.645572916666667,0.09794216589861751,0.13470178823057588,-0.6603438001322406
2011-08-15,0.1329910777074543,0.9612514767932491,13.815317876344086,0.06310748411105063,0.17747356805012748,-1.0588407258064532
2011-09-15,0.08332986111111111,0.935965625,13.587733333333334,0.030726851851851852,0.1732503968253969,-0.8787401785714284
2011-10-15,0.1062231182795699,0.9435336021505377,12.985596438172044,0.04380559719763835,0.18223592647757014,0.1278502557547796
2011-11-15,0.14777430555555557,0.9670291666666667,9.727113888888889,0.03298059447469248,0.16627420372503843,-1.0678347275749864
2011-12-15,0.12018481182795698,0.9556686827956989,6.80566061827957,-0.22061352892102337,-0.07610887096774188,-2.2076955165130565
2012-01-15,0.4878947455673216,0.9924573252688172,7.6633387096774195,-1.2412459226394685,-0.005520771672273939,-1.7350242377492355
2012-02-15,0.34000359195402297,1.0299737787356322,8.855665948275862,0.011371844211822635,0.00809187573220993,-1.3533712449419433
2012-03-15,NA,1.2279442642589995,9.816186988662928,NA,0.15655071741371507,-1.461252143441527
2012-04-15,NA,1.214234375,11.220453472222221,NA,0.21790693046212706,-0.4552294269554906
2012-05-15,0.8660383064516128,1.060081989247312,11.416214717741935,0.5157997311827957,0.15374620775729653,-0.8537734254992326
2012-06-15,0.24650755281143213,1.0033143445169308,12.18955625,0.054865669009526774,0.12082122387165495,-1.0356264880952377
2012-07-15,0.1257258064516129,0.9567389112903226,13.246386424731183,6.554723502304183e-4,0.09533444952089842,-1.0595302920677252
2012-08-15,0.08498991935483871,0.9371639784946237,13.539164314516128,0.01510632575843504,0.15338606975150215,-1.3349942876344105
2012-09-15,0.08221180555555556,0.9353107638888889,12.958419444444445,0.0296087962962963,0.17259553571428576,-1.5080540674603178
2012-10-15,0.07333333333333333,0.9289983198924732,12.721638440860215,0.010915812251401785,0.1677006442195056,-0.13610774155704952
2012-11-15,0.14980951300665457,0.9536833333333334,11.323356944444445,0.035015801925791484,0.15292837039170515,0.5284083279805696
2012-12-15,NA,1.7048010752688172,10.530414650537635,NA,0.6730235215053764,1.517058515745008
2013-01-15,1.507659648112216,0.8606657293435201,8.371719758064517,-0.22148102009457404,-0.13731236759757104,-1.0266431893621384
2013-02-15,0.11990327380952381,0.7532994791666667,8.33791369047619,-0.20872847393267652,-0.26858242383675557,-1.8711235027416144
2013-03-15,0.22930341280972416,0.7850123305282842,10.3323770015194,-3.428345220976262,-0.2863812163170002,-0.945062130585054
2013-04-15,0.37911805555555556,0.8170895833333334,11.296300347222223,-0.6591401550482736,-0.17923786120453955,-0.379382551955489
2013-05-15,0.11639784946236559,0.7513370295698925,12.194390120967743,-0.2338407258064516,-0.1549987519201229,-0.07559802227342516
2013-06-15,0.07015625,0.7242173611111111,13.200790625,-0.12148563380190536,-0.15827575953416473,-0.0243921130952387
2013-07-15,0.04446572580645161,0.6921425489941033,14.152828022025668,-0.08060460829493088,-0.16926191277532088,-0.15308869477324016
2013-08-15,0.04023521505376344,0.6532540322580646,14.925489247311829,-0.029648378542640227,-0.13052387648505703,0.05133064516128982
2013-09-15,0.04592013888888889,0.6297993055555555,14.833459027777778,-0.006682870370370367,-0.1329159226190476,0.3669855158730151
2013-10-15,0.05268795756119881,0.6077530456417296,11.168622933825212,-0.009729563520732738,-0.15354463003123797,-1.6891232485920522
2013-11-15,0.048350986842105266,0.6363525,9.536568486842105,-0.06644272423875783,-0.1644024629416283,-1.25838012962177
2013-12-15,0.040157930107526885,0.6676723790322581,6.355652217741936,-0.30064041064145347,-0.36410517473118276,-2.657703917050691
2014-01-15,0.04,0.679599126344086,7.739122983870968,-1.68914066820679,-0.31837897059700515,-1.6592399635556871
2014-02-15,0.21793154761904762,0.7155412946428571,10.268868303571429,-0.11070020012315271,-0.3063406083605652,0.059831110353623984
2014-03-15,0.20285179990649838,0.699325195769051,11.503163233403459,-3.4547968338794877,-0.3720683510762335,0.22572410129900433
2014-04-15,0.159044029209622,0.6843299756586483,11.492266058132875,-0.8792141813942072,-0.31199746887922464,-0.1834168410448367
2014-05-15,0.07618951612903226,0.6470665322580645,12.534291666666666,-0.27404905913978495,-0.2592692492319508,0.26430352342549845
2014-06-15,0.05083680555555555,0.6514479166666667,13.097198958333333,-0.1408050782463498,-0.23104520397860917,-0.12798377976190523
2014-07-15,0.01761760752688172,0.5958188844086022,15.03578057795699,-0.10745272657450078,-0.265585577360822,0.7298638611580817
2014-08-15,5.443548387096774e-4,0.5357237903225807,15.659272513440861,-0.06933923875769399,-0.24805411842054093,0.7851139112903223
2014-09-15,0.0014548611111111112,0.5256059027777777,15.68440451388889,-0.05114814814814815,-0.2371093253968254,1.2179310019841267
2014-10-15,7.426075268817205e-4,0.5271733870967742,13.805927755376343,-0.06167491355504983,-0.23412428857619338,0.9481815729590792
2014-11-15,NA,0.5837314628136201,11.685829592293906,NA,-0.2170235001280082,0.8908809758300311
2014-12-15,NA,1.0521280241935485,12.582311491935483,NA,0.020350470430107626,3.5689553571428565
2015-01-15,NA,0.6198340053763441,9.64021438172043,NA,-0.37814409156474704,0.24185143429377476
2015-02-15,NA,0.8606000744047619,11.729015625,NA,-0.16128182859866036,1.5199784317821958
2015-03-15,NA,0.767055005259467,11.979316152407668,NA,-0.3043385415858174,0.701877020303213
2015-04-15,NA,0.7376927083333332,11.204376041666666,NA,-0.2586347362045397,-0.4713068575110455
2015-05-15,NA,0.7431041666666666,12.252874663978494,NA,-0.1632316148233488,-0.017113479262674147
