date/time,Water Temp,"Water Depth, ft","Streamflow, ft3/s"
2019-10-01T00:13:46Z,12.38,1.133,0.04658446499999869
2019-10-01T00:28:46Z,12.328,1.132,0.04449543999999861
2019-10-01T00:43:46Z,12.262,1.134,0.048709859999998883
2019-10-01T00:58:46Z,12.201,1.133,0.04658446499999869
2019-10-01T01:13:46Z,12.14,1.134,0.048709859999998883
2019-10-01T01:28:46Z,12.101,1.134,0.048709859999998883
2019-10-01T01:43:46Z,12.052,1.134,0.048709859999998883
2019-10-01T01:58:46Z,11.998,1.133,0.04658446499999869
2019-10-01T02:13:46Z,11.965,1.134,0.048709859999998883
2019-10-01T02:28:46Z,11.908,1.135,0.050871624999995646
2019-10-01T02:43:46Z,11.859,1.136,0.05306975999999608
2019-10-01T02:58:46Z,11.824,1.135,0.050871624999995646
2019-10-01T03:13:46Z,11.78,1.135,0.050871624999995646
2019-10-01T03:28:46Z,11.723,1.135,0.050871624999995646
2019-10-01T03:43:46Z,11.69,1.135,0.050871624999995646
2019-10-01T03:58:46Z,11.667,1.136,0.05306975999999608
2019-10-01T04:13:46Z,11.628,1.135,0.050871624999995646
2019-10-01T04:28:46Z,11.57,1.137,0.05530426499999308
2019-10-01T04:43:46Z,11.515,1.136,0.05306975999999608
2019-10-01T04:58:46Z,11.463,1.136,0.05306975999999608
2019-10-01T05:13:46Z,11.42,1.137,0.05530426499999308
2019-10-01T05:28:46Z,11.381,1.138,0.05757514000000086
2019-10-01T05:43:46Z,11.339,1.138,0.05757514000000086
2019-10-01T05:58:46Z,11.296,1.14,0.062225999999999004
2019-10-01T06:13:46Z,11.249,1.141,0.06460598499999648
2019-10-01T06:28:46Z,11.205,1.142,0.06702233999999407
2019-10-01T06:43:46Z,11.169,1.141,0.06460598499999648
2019-10-01T06:58:46Z,11.133,1.141,0.06460598499999648
2019-10-01T07:13:46Z,11.122,1.141,0.06460598499999648
2019-10-01T07:28:46Z,11.093,1.141,0.06460598499999648
2019-10-01T07:43:46Z,11.061,1.142,0.06702233999999407
2019-10-01T07:58:46Z,11.025,1.143,0.06947506499999179
2019-10-01T08:13:46Z,10.994,1.144,0.07196415999999672
2019-10-01T08:28:46Z,10.962,1.143,0.06947506499999179
2019-10-01T08:43:46Z,10.937,1.144,0.07196415999999672
2019-10-01T08:58:46Z,10.916,1.145,0.07448962499999823
2019-10-01T09:13:46Z,10.901,1.144,0.07196415999999672
2019-10-01T09:28:46Z,10.894,1.145,0.07448962499999823
2019-10-01T09:43:46Z,10.893,1.146,0.0770514599999963
2019-10-01T09:58:46Z,10.907,1.146,0.0770514599999963
2019-10-01T10:13:46Z,10.922,1.147,0.07964966499999449
2019-10-01T10:28:46Z,10.945,1.147,0.07964966499999449
2019-10-01T10:43:46Z,10.974,1.146,0.0770514599999963
2019-10-01T10:58:46Z,11.016,1.146,0.0770514599999963
2019-10-01T11:13:46Z,11.081,1.146,0.0770514599999963
2019-10-01T11:28:46Z,11.157,1.148,0.08228423999999279
2019-10-01T11:43:46Z,11.237,1.146,0.0770514599999963
2019-10-01T11:58:46Z,11.313,1.146,0.0770514599999963
2019-10-01T12:13:46Z,11.393,1.146,0.0770514599999963
2019-10-01T12:28:46Z,11.468,1.145,0.07448962499999823
2019-10-01T12:43:46Z,11.536,1.146,0.0770514599999963
2019-10-01T12:58:46Z,11.603,1.144,0.07196415999999672
2019-10-01T13:13:46Z,11.673,1.143,0.06947506499999179
2019-10-01T13:28:46Z,11.749,1.143,0.06947506499999179
2019-10-01T13:43:46Z,11.829,1.142,0.06702233999999407
2019-10-01T13:58:46Z,11.911,1.142,0.06702233999999407
2019-10-01T14:13:46Z,11.988,1.142,0.06702233999999407
2019-10-01T14:28:46Z,12.054,1.142,0.06702233999999407
2019-10-01T14:43:46Z,12.112,1.142,0.06702233999999407
2019-10-01T14:58:46Z,12.159,1.142,0.06702233999999407
2019-10-01T15:13:46Z,12.207,1.14,0.062225999999999004
2019-10-01T15:28:46Z,12.247,1.141,0.06460598499999648
2019-10-01T15:43:46Z,12.292,1.14,0.062225999999999004
2019-10-01T15:58:46Z,12.337,1.14,0.062225999999999004
2019-10-01T16:13:46Z,12.375,1.139,0.059882384999998095
2019-10-01T16:28:46Z,12.41,1.139,0.059882384999998095
2019-10-01T16:43:46Z,12.444,1.138,0.05757514000000086
2019-10-01T16:58:46Z,12.476,1.137,0.05530426499999308
2019-10-01T17:13:46Z,12.505,1.136,0.05306975999999608
2019-10-01T17:28:46Z,12.529,1.137,0.05530426499999308
2019-10-01T17:43:46Z,12.545,1.136,0.05306975999999608
2019-10-01T17:58:46Z,12.564,1.135,0.050871624999995646
2019-10-01T18:13:46Z,12.576,1.135,0.050871624999995646
2019-10-01T18:28:46Z,12.59,1.135,0.050871624999995646
2019-10-01T18:43:46Z,12.595,1.133,0.04658446499999869
2019-10-01T18:58:46Z,12.604,1.135,0.050871624999995646
2019-10-01T19:13:46Z,12.603,1.136,0.05306975999999608
2019-10-01T19:28:46Z,12.594,1.136,0.05306975999999608
2019-10-01T19:43:46Z,12.579,1.136,0.05306975999999608
2019-10-01T19:58:46Z,12.559,1.136,0.05306975999999608
2019-10-01T20:13:46Z,12.529,1.135,0.050871624999995646
2019-10-01T20:28:46Z,12.494,1.135,0.050871624999995646
2019-10-01T20:43:46Z,12.453,1.136,0.05306975999999608
2019-10-01T20:58:46Z,12.407,1.136,0.05306975999999608
2019-10-01T21:13:46Z,12.357,1.136,0.05306975999999608
2019-10-01T21:28:46Z,12.294,1.137,0.05530426499999308
2019-10-01T21:43:46Z,12.267,1.136,0.05306975999999608
2019-10-01T21:58:46Z,12.213,1.136,0.05306975999999608
2019-10-01T22:13:46Z,12.168,1.135,0.050871624999995646
2019-10-01T22:28:46Z,12.11,1.136,0.05306975999999608
2019-10-01T22:43:46Z,12.052,1.136,0.05306975999999608
2019-10-01T22:58:46Z,12.01,1.136,0.05306975999999608
2019-10-01T23:13:46Z,11.96,1.135,0.050871624999995646
2019-10-01T23:28:46Z,11.908,1.134,0.048709859999998883
2019-10-01T23:43:46Z,11.859,1.134,0.048709859999998883
2019-10-01T23:58:46Z,11.807,1.134,0.048709859999998883
