date/time,Water Temp,"Water Depth, ft","Streamflow, ft3/s"
2017-10-01T10:18:33Z,12.44,0.977,0.05
2017-10-01T10:33:33Z,12.597,0.978,0.05
2017-10-01T10:48:33Z,12.742,0.976,0.05
2017-10-01T11:03:33Z,12.873,0.978,0.05
2017-10-01T11:18:33Z,12.98,0.977,0.05
2017-10-01T11:33:33Z,13.064,0.978,0.05
2017-10-01T11:48:33Z,13.13,0.977,0.05
2017-10-01T12:03:33Z,13.199,0.975,0.05
2017-10-01T12:18:33Z,13.268,0.976,0.05
2017-10-01T12:33:33Z,13.34,0.976,0.05
2017-10-01T12:48:33Z,13.413,0.976,0.05
2017-10-01T13:03:33Z,13.52,0.975,0.05
2017-10-01T13:18:33Z,13.636,0.976,0.05
2017-10-01T13:33:33Z,13.76,0.975,0.05
2017-10-01T13:48:33Z,13.876,0.975,0.05
2017-10-01T14:03:33Z,13.975,0.974,0.05
2017-10-01T14:18:33Z,14.045,0.973,0.05
2017-10-01T14:33:33Z,14.059,0.972,0.05
2017-10-01T14:48:33Z,14.076,0.973,0.05
2017-10-01T15:03:33Z,14.085,0.971,0.05
2017-10-01T15:18:33Z,14.1,0.971,0.05
2017-10-01T15:33:33Z,14.117,0.971,0.05
2017-10-01T15:48:33Z,14.134,0.971,0.05
2017-10-01T16:03:33Z,14.147,0.97,0.05
2017-10-01T16:18:33Z,14.154,0.97,0.05
2017-10-01T16:33:33Z,14.147,0.97,0.05
2017-10-01T16:48:33Z,14.143,0.968,0.05
2017-10-01T17:03:33Z,14.125,0.968,0.05
2017-10-01T17:18:33Z,14.094,0.969,0.05
2017-10-01T17:33:33Z,14.059,0.968,0.05
2017-10-01T17:48:33Z,14.023,0.967,0.05
2017-10-01T18:03:33Z,13.987,0.966,0.05
2017-10-01T18:18:33Z,13.955,0.967,0.05
2017-10-01T18:33:33Z,13.916,0.968,0.05
2017-10-01T18:48:33Z,13.875,0.967,0.05
2017-10-01T19:03:33Z,13.829,0.967,0.05
2017-10-01T19:18:33Z,13.781,0.968,0.05
2017-10-01T19:33:33Z,13.728,0.967,0.05
2017-10-01T19:48:33Z,13.672,0.968,0.05
2017-10-01T20:03:33Z,13.607,0.968,0.05
2017-10-01T20:18:33Z,13.532,0.968,0.05
2017-10-01T20:33:33Z,13.449,0.967,0.05
2017-10-01T20:48:33Z,13.361,0.966,0.05
2017-10-01T21:03:33Z,13.271,0.966,0.05
2017-10-01T21:18:33Z,13.184,0.965,0.05
2017-10-01T21:33:33Z,13.108,0.965,0.05
2017-10-01T21:48:33Z,13.04,0.966,0.05
2017-10-01T22:03:33Z,12.973,0.964,0.05
2017-10-01T22:18:33Z,12.903,0.964,0.05
2017-10-01T22:33:33Z,12.837,0.965,0.05
2017-10-01T22:48:33Z,12.77,0.965,0.05
2017-10-01T23:03:33Z,12.702,0.964,0.05
2017-10-01T23:18:33Z,12.632,0.965,0.05
2017-10-01T23:33:33Z,12.569,0.964,0.05
2017-10-01T23:48:33Z,12.507,0.965,0.05
2017-10-02T00:03:33Z,12.441,0.966,0.05
2017-10-02T00:18:33Z,12.385,0.964,0.05
2017-10-02T00:33:33Z,12.326,0.966,0.05
2017-10-02T00:48:33Z,12.261,0.965,0.05
2017-10-02T01:03:33Z,12.196,0.964,0.05
2017-10-02T01:18:33Z,12.139,0.965,0.05
2017-10-02T01:33:33Z,12.075,0.966,0.05
2017-10-02T01:48:33Z,12.013,0.966,0.05
2017-10-02T02:03:33Z,11.945,0.966,0.05
2017-10-02T02:18:33Z,11.878,0.966,0.05
2017-10-02T02:33:33Z,11.81,0.966,0.05
2017-10-02T02:48:33Z,11.74,0.967,0.05
2017-10-02T03:03:33Z,11.678,0.966,0.05
2017-10-02T03:18:33Z,11.618,0.966,0.05
2017-10-02T03:33:33Z,11.557,0.967,0.05
2017-10-02T03:48:33Z,11.496,0.967,0.05
2017-10-02T04:03:33Z,11.437,0.968,0.05
2017-10-02T04:18:33Z,11.388,0.967,0.05
2017-10-02T04:33:33Z,11.343,0.968,0.05
2017-10-02T04:48:33Z,11.294,0.969,0.05
2017-10-02T05:03:33Z,11.239,0.969,0.05
2017-10-02T05:18:33Z,11.186,0.97,0.05
2017-10-02T05:33:33Z,11.132,0.969,0.05
2017-10-02T05:48:33Z,11.082,0.97,0.05
2017-10-02T06:03:33Z,11.034,0.969,0.05
2017-10-02T06:18:33Z,10.987,0.97,0.05
2017-10-02T06:33:33Z,10.944,0.971,0.05
2017-10-02T06:48:33Z,10.9,0.971,0.05
2017-10-02T07:03:33Z,10.844,0.972,0.05
2017-10-02T07:18:33Z,10.789,0.974,0.05
2017-10-02T07:33:33Z,10.742,0.973,0.05
2017-10-02T07:48:33Z,10.696,0.975,0.05
2017-10-02T08:03:33Z,10.664,0.974,0.05
2017-10-02T08:18:33Z,10.625,0.974,0.05
2017-10-02T08:33:33Z,10.603,0.974,0.05
2017-10-02T08:48:33Z,10.602,0.975,0.05
2017-10-02T09:03:33Z,10.627,0.975,0.05
2017-10-02T09:18:33Z,10.677,0.974,0.05
2017-10-02T09:33:33Z,10.75,0.976,0.05
2017-10-02T09:48:33Z,10.847,0.975,0.05
2017-10-02T10:03:33Z,10.975,0.976,0.05
2017-10-02T10:18:33Z,11.155,0.976,0.05
2017-10-02T10:33:33Z,11.356,0.975,0.05
2017-10-02T10:48:33Z,11.546,0.975,0.05
2017-10-02T11:03:33Z,11.723,0.976,0.05
2017-10-02T11:18:33Z,11.853,0.975,0.05
2017-10-02T11:33:33Z,11.963,0.974,0.05
2017-10-02T11:48:33Z,12.061,0.975,0.05
2017-10-02T12:03:33Z,12.147,0.974,0.05
2017-10-02T12:18:33Z,12.228,0.973,0.05
2017-10-02T12:33:33Z,12.304,0.973,0.05
2017-10-02T12:48:33Z,12.386,0.971,0.05
2017-10-02T13:03:33Z,12.482,0.971,0.05
2017-10-02T13:18:33Z,12.623,0.971,0.05
2017-10-02T13:33:33Z,12.774,0.971,0.05
2017-10-02T13:48:33Z,12.914,0.97,0.05
2017-10-02T14:03:33Z,13.025,0.97,0.05
2017-10-02T14:18:33Z,13.103,0.968,0.05
2017-10-02T14:33:33Z,13.141,0.968,0.05
2017-10-02T14:48:33Z,13.162,0.968,0.05
2017-10-02T15:03:33Z,13.175,0.969,0.05
2017-10-02T15:18:33Z,13.188,0.967,0.05
2017-10-02T15:33:33Z,13.207,0.966,0.05
2017-10-02T15:48:33Z,13.234,0.966,0.05
2017-10-02T16:03:33Z,13.248,0.966,0.05
2017-10-02T16:18:33Z,13.261,0.965,0.05
2017-10-02T16:33:33Z,13.274,0.965,0.05
2017-10-02T16:48:33Z,13.288,0.965,0.05
2017-10-02T17:03:33Z,13.29,0.963,0.05
2017-10-02T17:18:33Z,13.272,0.963,0.05
2017-10-02T17:33:33Z,13.247,0.964,0.05
2017-10-02T17:48:33Z,13.213,0.963,0.05
2017-10-02T18:03:33Z,13.184,0.962,0.05
2017-10-02T18:18:33Z,13.157,0.964,0.05
2017-10-02T18:33:33Z,13.124,0.963,0.05
2017-10-02T18:48:33Z,13.082,0.962,0.05
2017-10-02T19:03:33Z,13.032,0.962,0.05
2017-10-02T19:18:33Z,12.982,0.962,0.05
2017-10-02T19:33:33Z,12.926,0.961,0.05
2017-10-02T19:48:33Z,12.858,0.962,0.05
2017-10-02T20:03:33Z,12.774,0.962,0.05
2017-10-02T20:18:33Z,12.679,0.961,0.05
2017-10-02T20:33:33Z,12.579,0.962,0.05
2017-10-02T20:48:33Z,12.474,0.962,0.05
2017-10-02T21:03:33Z,12.381,0.963,0.05
2017-10-02T21:18:33Z,12.293,0.964,0.05
2017-10-02T21:33:33Z,12.214,0.966,0.05
2017-10-02T21:48:33Z,12.138,0.965,0.05
2017-10-02T22:03:33Z,12.072,0.964,0.05
2017-10-02T22:18:33Z,12.013,0.965,0.05
2017-10-02T22:33:33Z,11.958,0.965,0.05
2017-10-02T22:48:33Z,11.897,0.964,0.05
2017-10-02T23:03:33Z,11.843,0.966,0.05
2017-10-02T23:18:33Z,11.788,0.964,0.05
2017-10-02T23:33:33Z,11.728,0.964,0.05
2017-10-02T23:48:33Z,11.664,0.964,0.05
2017-10-03T00:03:33Z,11.593,0.964,0.05
2017-10-03T00:18:33Z,11.536,0.965,0.05
2017-10-03T00:33:33Z,11.509,0.965,0.05
2017-10-03T00:48:33Z,11.492,0.965,0.05
2017-10-03T01:03:33Z,11.493,0.965,0.05
2017-10-03T01:18:33Z,11.483,0.965,0.05
2017-10-03T01:33:33Z,11.453,0.965,0.05
2017-10-03T01:48:33Z,11.4,0.964,0.05
2017-10-03T02:03:33Z,11.34,0.966,0.05
2017-10-03T02:18:33Z,11.267,0.966,0.05
2017-10-03T02:33:33Z,11.204,0.965,0.05
2017-10-03T02:48:33Z,11.149,0.966,0.05
2017-10-03T03:03:33Z,11.104,0.965,0.05
2017-10-03T03:18:33Z,11.056,0.966,0.05
2017-10-03T03:33:33Z,11.014,0.965,0.05
2017-10-03T03:48:33Z,10.965,0.967,0.05
2017-10-03T04:03:33Z,10.914,0.966,0.05
2017-10-03T04:18:33Z,10.857,0.965,0.05
2017-10-03T04:33:33Z,10.797,0.966,0.05
2017-10-03T04:48:33Z,10.746,0.966,0.05
2017-10-03T05:03:33Z,10.715,0.966,0.05
2017-10-03T05:18:33Z,10.711,0.968,0.05
2017-10-03T05:33:33Z,10.726,0.968,0.05
2017-10-03T05:48:33Z,10.756,0.969,0.05
2017-10-03T06:03:33Z,10.787,0.97,0.05
2017-10-03T06:18:33Z,10.827,0.97,0.05
2017-10-03T06:33:33Z,10.873,0.971,0.05
2017-10-03T06:48:33Z,10.923,0.971,0.05
2017-10-03T07:03:33Z,10.974,0.972,0.05
2017-10-03T07:18:33Z,11.014,0.972,0.05
2017-10-03T07:33:33Z,11.057,0.972,0.05
2017-10-03T07:48:33Z,11.086,0.973,0.05
2017-10-03T08:03:33Z,11.113,0.973,0.05
2017-10-03T08:18:33Z,11.143,0.972,0.05
2017-10-03T08:33:33Z,11.176,0.975,0.05
2017-10-03T08:48:33Z,11.215,0.974,0.05
2017-10-03T09:03:33Z,11.257,0.975,0.05
2017-10-03T09:18:33Z,11.303,0.973,0.05
2017-10-03T09:33:33Z,11.357,0.975,0.05
2017-10-03T09:48:33Z,11.412,0.975,0.05
2017-10-03T10:03:33Z,11.466,0.975,0.05
2017-10-03T10:18:33Z,11.541,0.976,0.05
2017-10-03T10:33:33Z,11.652,0.976,0.05
2017-10-03T10:48:33Z,11.769,0.976,0.05
2017-10-03T11:03:33Z,11.883,0.975,0.05
2017-10-03T11:18:33Z,11.976,0.975,0.05
2017-10-03T11:33:33Z,12.067,0.976,0.05
2017-10-03T11:48:33Z,12.146,0.977,0.05
2017-10-03T12:03:33Z,12.228,0.976,0.05
2017-10-03T12:18:33Z,12.304,0.975,0.05
2017-10-03T12:33:33Z,12.387,0.975,0.05
2017-10-03T12:48:33Z,12.465,0.975,0.05
2017-10-03T13:03:33Z,12.547,0.974,0.05
2017-10-03T13:18:33Z,12.642,0.975,0.05
2017-10-03T13:33:33Z,12.734,0.975,0.05
2017-10-03T13:48:33Z,12.847,0.974,0.05
2017-10-03T14:03:33Z,12.95,0.972,0.05
2017-10-03T14:18:33Z,13.018,0.973,0.05
2017-10-03T14:33:33Z,13.056,0.973,0.05
2017-10-03T14:48:33Z,13.075,0.972,0.05
2017-10-03T15:03:33Z,13.096,0.972,0.05
2017-10-03T15:18:33Z,13.116,0.971,0.05
2017-10-03T15:33:33Z,13.141,0.97,0.05
2017-10-03T15:48:33Z,13.168,0.971,0.05
2017-10-03T16:03:33Z,13.199,0.969,0.05
2017-10-03T16:18:33Z,13.233,0.97,0.05
2017-10-03T16:33:33Z,13.258,0.969,0.05
2017-10-03T16:48:33Z,13.273,0.968,0.05
2017-10-03T17:03:33Z,13.284,0.968,0.05
2017-10-03T17:18:33Z,13.277,0.969,0.05
2017-10-03T17:33:33Z,13.268,0.967,0.05
2017-10-03T17:48:33Z,13.261,0.967,0.05
2017-10-03T18:03:33Z,13.245,0.967,0.05
2017-10-03T18:18:33Z,13.229,0.968,0.05
2017-10-03T18:33:33Z,13.203,0.967,0.05
2017-10-03T18:48:33Z,13.16,0.967,0.05
2017-10-03T19:03:33Z,13.096,0.966,0.05
2017-10-03T19:18:33Z,13.025,0.965,0.05
2017-10-03T19:33:33Z,12.939,0.965,0.05
2017-10-03T19:48:33Z,12.845,0.965,0.05
2017-10-03T20:03:33Z,12.752,0.964,0.05
2017-10-03T20:18:33Z,12.654,0.964,0.05
2017-10-03T20:33:33Z,12.553,0.964,0.05
2017-10-03T20:48:33Z,12.447,0.965,0.05
2017-10-03T21:03:33Z,12.339,0.963,0.05
2017-10-03T21:18:33Z,12.24,0.963,0.05
2017-10-03T21:33:33Z,12.148,0.962,0.05
2017-10-03T21:48:33Z,12.06,0.962,0.05
2017-10-03T22:03:33Z,11.994,0.962,0.05
2017-10-03T22:18:33Z,11.931,0.961,0.05
2017-10-03T22:33:33Z,11.864,0.961,0.05
2017-10-03T22:48:33Z,11.796,0.961,0.05
2017-10-03T23:03:33Z,11.726,0.961,0.05
2017-10-03T23:18:33Z,11.65,0.961,0.05
2017-10-03T23:33:33Z,11.583,0.96,0.05
2017-10-03T23:48:33Z,11.508,0.961,0.05
2017-10-04T00:03:33Z,11.444,0.961,0.05
2017-10-04T00:18:33Z,11.37,0.961,0.05
2017-10-04T00:33:33Z,11.293,0.961,0.05
2017-10-04T00:48:33Z,11.228,0.961,0.05
2017-10-04T01:03:33Z,11.16,0.96,0.05
2017-10-04T01:18:33Z,11.091,0.961,0.05
2017-10-04T01:33:33Z,11.023,0.961,0.05
2017-10-04T01:48:33Z,10.965,0.961,0.05
2017-10-04T02:03:33Z,10.912,0.961,0.05
2017-10-04T02:18:33Z,10.864,0.961,0.05
2017-10-04T02:33:33Z,10.818,0.962,0.05
2017-10-04T02:48:33Z,10.774,0.962,0.05
2017-10-04T03:03:33Z,10.736,0.962,0.05
2017-10-04T03:18:33Z,10.705,0.963,0.05
2017-10-04T03:33:33Z,10.67,0.964,0.05
2017-10-04T03:48:33Z,10.638,0.962,0.05
2017-10-04T04:03:33Z,10.61,0.962,0.05
2017-10-04T04:18:33Z,10.583,0.962,0.05
2017-10-04T04:33:33Z,10.555,0.963,0.05
2017-10-04T04:48:33Z,10.521,0.963,0.05
2017-10-04T05:03:33Z,10.488,0.963,0.05
2017-10-04T05:18:33Z,10.45,0.965,0.05
2017-10-04T05:33:33Z,10.4,0.965,0.05
2017-10-04T05:48:33Z,10.353,0.964,0.05
2017-10-04T06:03:33Z,10.295,0.966,0.05
2017-10-04T06:18:33Z,10.248,0.965,0.05
2017-10-04T06:33:33Z,10.204,0.966,0.05
2017-10-04T06:48:33Z,10.166,0.965,0.05
2017-10-04T07:03:33Z,10.122,0.966,0.05
2017-10-04T07:18:33Z,10.07,0.966,0.05
2017-10-04T07:33:33Z,10.017,0.966,0.05
2017-10-04T07:48:33Z,9.965,0.967,0.05
2017-10-04T08:03:33Z,9.92,0.967,0.05
2017-10-04T08:18:33Z,9.888,0.967,0.05
2017-10-04T08:33:33Z,9.863,0.968,0.05
2017-10-04T08:48:33Z,9.86,0.967,0.05
2017-10-04T09:03:33Z,9.872,0.968,0.05
2017-10-04T09:18:33Z,9.913,0.967,0.05
2017-10-04T09:33:33Z,9.982,0.969,0.05
2017-10-04T09:48:33Z,10.068,0.969,0.05
2017-10-04T10:03:33Z,10.174,0.968,0.05
2017-10-04T10:18:33Z,10.324,0.969,0.05
2017-10-04T10:33:33Z,10.494,0.97,0.05
2017-10-04T10:48:33Z,10.662,0.97,0.05
2017-10-04T11:03:33Z,10.826,0.97,0.05
2017-10-04T11:18:33Z,10.969,0.971,0.05
2017-10-04T11:33:33Z,11.099,0.969,0.05
2017-10-04T11:48:33Z,11.226,0.968,0.05
2017-10-04T12:03:33Z,11.354,0.97,0.05
2017-10-04T12:18:33Z,11.473,0.969,0.05
2017-10-04T12:33:33Z,11.581,0.968,0.05
2017-10-04T12:48:33Z,11.687,0.969,0.05
2017-10-04T13:03:33Z,11.801,0.968,0.05
2017-10-04T13:18:33Z,11.953,0.968,0.05
2017-10-04T13:33:33Z,12.129,0.968,0.05
2017-10-04T13:48:33Z,12.29,0.967,0.05
2017-10-04T14:03:33Z,12.421,0.967,0.05
2017-10-04T14:18:33Z,12.517,0.967,0.05
2017-10-04T14:33:33Z,12.576,0.966,0.05
2017-10-04T14:48:33Z,12.625,0.967,0.05
2017-10-04T15:03:33Z,12.67,0.966,0.05
2017-10-04T15:18:33Z,12.727,0.966,0.05
2017-10-04T15:33:33Z,12.8,0.966,0.05
2017-10-04T15:48:33Z,12.867,0.964,0.05
2017-10-04T16:03:33Z,12.924,0.965,0.05
2017-10-04T16:18:33Z,12.966,0.963,0.05
2017-10-04T16:33:33Z,12.996,0.964,0.05
2017-10-04T16:48:33Z,13.027,0.964,0.05
2017-10-04T17:03:33Z,13.05,0.963,0.05
2017-10-04T17:18:33Z,13.056,0.962,0.05
2017-10-04T17:33:33Z,13.049,0.963,0.05
2017-10-04T17:48:33Z,13.025,0.962,0.05
2017-10-04T18:03:33Z,12.997,0.962,0.05
2017-10-04T18:18:33Z,12.959,0.962,0.05
2017-10-04T18:33:33Z,12.922,0.962,0.05
2017-10-04T18:48:33Z,12.871,0.963,0.05
2017-10-04T19:03:33Z,12.808,0.962,0.05
2017-10-04T19:18:33Z,12.733,0.961,0.05
2017-10-04T19:33:33Z,12.654,0.964,0.05
2017-10-04T19:48:33Z,12.565,0.975,0.05
2017-10-04T20:03:33Z,12.474,0.998,0.06
2017-10-04T20:18:33Z,12.373,0.973,0.05
2017-10-04T20:33:33Z,12.264,0.993,0.06
2017-10-04T20:48:33Z,12.161,0.995,0.06
2017-10-04T21:03:33Z,12.064,0.994,0.06
2017-10-04T21:18:33Z,11.971,0.992,0.06
2017-10-04T21:33:33Z,11.882,0.993,0.06
2017-10-04T21:48:33Z,11.799,0.989,0.06
2017-10-04T22:03:33Z,11.709,0.989,0.06
2017-10-04T22:18:33Z,11.624,0.988,0.06
2017-10-04T22:33:33Z,11.539,0.988,0.06
2017-10-04T22:48:33Z,11.455,0.979,0.05
2017-10-04T23:03:33Z,11.373,0.975,0.05
2017-10-04T23:18:33Z,11.302,0.99,0.06
2017-10-04T23:33:33Z,11.234,0.99,0.06
2017-10-04T23:48:33Z,11.165,0.986,0.06
2017-10-05T00:03:33Z,11.095,0.989,0.06
2017-10-05T00:18:33Z,11.022,0.975,0.05
2017-10-05T00:33:33Z,10.948,0.991,0.06
2017-10-05T00:48:33Z,10.884,0.977,0.05
2017-10-05T01:03:33Z,10.817,0.968,0.05
2017-10-05T01:18:33Z,10.75,0.968,0.05
2017-10-05T01:33:33Z,10.696,0.981,0.06
2017-10-05T01:48:33Z,10.639,0.987,0.06
2017-10-05T02:03:33Z,10.583,1.007,0.06
2017-10-05T02:18:33Z,10.525,1.006,0.06
2017-10-05T02:33:33Z,10.467,1.009,0.06
2017-10-05T02:48:33Z,10.411,1.006,0.06
2017-10-05T03:03:33Z,10.357,1.005,0.06
2017-10-05T03:18:33Z,10.298,1.005,0.06
2017-10-05T03:33:33Z,10.244,1.005,0.06
2017-10-05T03:48:33Z,10.186,1.001,0.06
2017-10-05T04:03:33Z,10.128,0.998,0.06
2017-10-05T04:18:33Z,10.076,0.998,0.06
2017-10-05T04:33:33Z,10.019,0.997,0.06
2017-10-05T04:48:33Z,9.971,0.998,0.06
2017-10-05T05:03:33Z,9.923,0.999,0.06
2017-10-05T05:18:33Z,9.873,1.002,0.06
2017-10-05T05:33:33Z,9.816,0.999,0.06
2017-10-05T05:48:33Z,9.766,0.997,0.06
2017-10-05T06:03:33Z,9.717,0.999,0.06
2017-10-05T06:18:33Z,9.673,1.003,0.06
2017-10-05T06:33:33Z,9.629,1.002,0.06
2017-10-05T06:48:33Z,9.58,0.998,0.06
2017-10-05T07:03:33Z,9.53,0.993,0.06
2017-10-05T07:18:33Z,9.483,0.993,0.06
2017-10-05T07:33:33Z,9.434,0.994,0.06
2017-10-05T07:48:33Z,9.391,0.994,0.06
2017-10-05T08:03:33Z,9.354,0.992,0.06
2017-10-05T08:18:33Z,9.321,0.993,0.06
2017-10-05T08:33:33Z,9.299,0.991,0.06
2017-10-05T08:48:33Z,9.284,0.991,0.06
2017-10-05T09:03:33Z,9.292,0.991,0.06
2017-10-05T09:18:33Z,9.332,0.988,0.06
2017-10-05T09:33:33Z,9.402,0.988,0.06
2017-10-05T09:48:33Z,9.497,0.99,0.06
2017-10-05T10:03:33Z,9.61,0.986,0.06
2017-10-05T10:18:33Z,9.763,0.998,0.06
2017-10-05T10:33:33Z,9.938,0.998,0.06
2017-10-05T10:48:33Z,10.113,0.998,0.06
2017-10-05T11:03:33Z,10.285,0.994,0.06
2017-10-05T11:18:33Z,10.42,0.994,0.06
2017-10-05T11:33:33Z,10.517,0.995,0.06
2017-10-05T11:48:33Z,10.619,0.991,0.06
2017-10-05T12:03:33Z,10.713,0.984,0.06
2017-10-05T12:18:33Z,10.801,0.984,0.06
2017-10-05T12:33:33Z,10.882,0.981,0.06
2017-10-05T12:48:33Z,10.983,0.981,0.06
2017-10-05T13:03:33Z,11.078,0.981,0.06
2017-10-05T13:18:33Z,11.224,0.979,0.05
2017-10-05T13:33:33Z,11.379,0.982,0.06
2017-10-05T13:48:33Z,11.534,0.979,0.05
2017-10-05T14:03:33Z,11.666,0.977,0.05
2017-10-05T14:18:33Z,11.772,0.976,0.05
2017-10-05T14:33:33Z,11.847,0.974,0.05
2017-10-05T14:48:33Z,11.905,0.973,0.05
2017-10-05T15:03:33Z,11.957,0.974,0.05
2017-10-05T15:18:33Z,12.012,0.973,0.05
2017-10-05T15:33:33Z,12.065,0.971,0.05
2017-10-05T15:48:33Z,12.133,0.968,0.05
2017-10-05T16:03:33Z,12.2,0.967,0.05
2017-10-05T16:18:33Z,12.259,0.967,0.05
2017-10-05T16:33:33Z,12.31,0.967,0.05
2017-10-05T16:48:33Z,12.352,0.967,0.05
2017-10-05T17:03:33Z,12.394,0.965,0.05
2017-10-05T17:18:33Z,12.418,0.966,0.05
2017-10-05T17:33:33Z,12.433,0.965,0.05
2017-10-05T17:48:33Z,12.438,0.965,0.05
2017-10-05T18:03:33Z,12.437,0.963,0.05
2017-10-05T18:18:33Z,12.422,0.962,0.05
2017-10-05T18:33:33Z,12.397,0.964,0.05
2017-10-05T18:48:33Z,12.352,0.963,0.05
2017-10-05T19:03:33Z,12.29,0.962,0.05
2017-10-05T19:18:33Z,12.218,0.963,0.05
2017-10-05T19:33:33Z,12.132,0.963,0.05
2017-10-05T19:48:33Z,12.035,0.963,0.05
2017-10-05T20:03:33Z,11.931,0.963,0.05
2017-10-05T20:18:33Z,11.824,0.962,0.05
2017-10-05T20:33:33Z,11.72,0.962,0.05
2017-10-05T20:48:33Z,11.612,0.963,0.05
2017-10-05T21:03:33Z,11.51,0.963,0.05
2017-10-05T21:18:33Z,11.426,0.964,0.05
2017-10-05T21:33:33Z,11.352,0.963,0.05
2017-10-05T21:48:33Z,11.278,0.962,0.05
2017-10-05T22:03:33Z,11.2,0.961,0.05
2017-10-05T22:18:33Z,11.122,0.962,0.05
2017-10-05T22:33:33Z,11.044,0.961,0.05
2017-10-05T22:48:33Z,10.975,0.961,0.05
2017-10-05T23:03:33Z,10.903,0.962,0.05
2017-10-05T23:18:33Z,10.83,0.96,0.05
2017-10-05T23:33:33Z,10.761,0.96,0.05
2017-10-05T23:48:33Z,10.695,0.961,0.05
2017-10-06T00:03:33Z,10.631,0.96,0.05
2017-10-06T00:18:33Z,10.564,0.961,0.05
2017-10-06T00:33:33Z,10.497,0.96,0.05
2017-10-06T00:48:33Z,10.444,0.959,0.05
2017-10-06T01:03:33Z,10.394,0.96,0.05
2017-10-06T01:18:33Z,10.338,0.959,0.05
2017-10-06T01:33:33Z,10.275,0.96,0.05
2017-10-06T01:48:33Z,10.224,0.96,0.05
2017-10-06T02:03:33Z,10.182,0.96,0.05
2017-10-06T02:18:33Z,10.129,0.962,0.05
2017-10-06T02:33:33Z,10.078,0.962,0.05
2017-10-06T02:48:33Z,10.026,0.961,0.05
2017-10-06T03:03:33Z,9.984,0.961,0.05
2017-10-06T03:18:33Z,9.944,0.96,0.05
2017-10-06T03:33:33Z,9.907,0.961,0.05
2017-10-06T03:48:33Z,9.873,0.961,0.05
2017-10-06T04:03:33Z,9.837,0.96,0.05
2017-10-06T04:18:33Z,9.795,0.961,0.05
2017-10-06T04:33:33Z,9.763,0.961,0.05
2017-10-06T04:48:33Z,9.733,0.962,0.05
2017-10-06T05:03:33Z,9.697,0.962,0.05
2017-10-06T05:18:33Z,9.662,0.963,0.05
2017-10-06T05:33:33Z,9.621,0.963,0.05
2017-10-06T05:48:33Z,9.591,0.962,0.05
2017-10-06T06:03:33Z,9.555,0.966,0.05
2017-10-06T06:18:33Z,9.523,0.966,0.05
2017-10-06T06:33:33Z,9.49,0.965,0.05
2017-10-06T06:48:33Z,9.454,0.965,0.05
2017-10-06T07:03:33Z,9.426,0.965,0.05
2017-10-06T07:18:33Z,9.403,0.966,0.05
2017-10-06T07:33:33Z,9.378,0.964,0.05
2017-10-06T07:48:33Z,9.349,0.964,0.05
2017-10-06T08:03:33Z,9.32,0.965,0.05
2017-10-06T08:18:33Z,9.295,0.963,0.05
2017-10-06T08:33:33Z,9.29,0.965,0.05
2017-10-06T08:48:33Z,9.298,0.965,0.05
