name,date,mean,ltmean,diff
temp.C,2011-07-15,13.645572916666667,14.296214455428373,-0.6506415387617057
temp.C,2011-08-15,13.815317876344086,14.922416471982043,-1.1070985956379573
temp.C,2011-09-15,13.587733333333334,14.508665729166667,-0.9209323958333329
temp.C,2011-10-15,12.985596438172044,12.671643386802437,0.31395305136960694
temp.C,2011-11-15,9.727113888888889,10.572512400768199,-0.8453985118793099
temp.C,2011-12-15,6.80566061827957,9.316331466547192,-2.5106708482676217
temp.C,2012-01-15,7.6633387096774195,9.522054048558152,-1.8587153388807325
temp.C,2012-02-15,8.855665948275862,10.171177894373745,-1.3155119460978835
temp.C,2012-03-15,9.816186988662928,11.239570418419822,-1.4233834297568944
temp.C,2012-04-15,11.220453472222221,11.78652574257032,-0.5660722703480978
temp.C,2012-05-15,11.416214717741935,12.342008213859021,-0.9257934961170857
temp.C,2012-06-15,12.18955625,13.33195914351852,-1.1424028935185184
temp.C,2012-07-15,13.246386424731183,14.296214455428373,-1.0498280306971903
temp.C,2012-08-15,13.539164314516128,14.922416471982043,-1.3832521574659147
temp.C,2012-09-15,12.958419444444445,14.508665729166667,-1.5502462847222223
temp.C,2012-10-15,12.721638440860215,12.671643386802437,0.04999505405777782
temp.C,2012-11-15,11.323356944444445,10.572512400768199,0.7508445436762461
temp.C,2012-12-15,10.530414650537635,9.316331466547192,1.214083183990443
temp.C,2013-01-15,8.371719758064517,9.522054048558152,-1.1503342904936353
temp.C,2013-02-15,8.33791369047619,10.171177894373745,-1.8332642038975546
temp.C,2013-03-15,10.3323770015194,11.239570418419822,-0.9071934169004212
temp.C,2013-04-15,11.296300347222223,11.78652574257032,-0.49022539534809617
temp.C,2013-05-15,12.194390120967743,12.342008213859021,-0.14761809289127825
temp.C,2013-06-15,13.200790625,13.33195914351852,-0.1311685185185194
temp.C,2013-07-15,14.152828022025668,14.296214455428373,-0.1433864334027053
temp.C,2013-08-15,14.925489247311829,14.922416471982043,0.003072775329785671
temp.C,2013-09-15,14.833459027777778,14.508665729166667,0.3247932986111106
temp.C,2013-10-15,11.168622933825212,12.671643386802437,-1.5030204529772249
temp.C,2013-11-15,9.536568486842105,10.572512400768199,-1.0359439139260935
temp.C,2013-12-15,6.355652217741936,9.316331466547192,-2.9606792488052562
temp.C,2014-01-15,7.739122983870968,9.522054048558152,-1.782931064687184
temp.C,2014-02-15,10.268868303571429,10.171177894373745,0.09769040919768379
temp.C,2014-03-15,11.503163233403459,11.239570418419822,0.26359281498363707
temp.C,2014-04-15,11.492266058132875,11.78652574257032,-0.2942596844374439
temp.C,2014-05-15,12.534291666666666,12.342008213859021,0.19228345280764536
temp.C,2014-06-15,13.097198958333333,13.33195914351852,-0.23476018518518593
temp.C,2014-07-15,15.03578057795699,14.296214455428373,0.7395661225286165
temp.C,2014-08-15,15.659272513440861,14.922416471982043,0.7368560414588181
temp.C,2014-09-15,15.68440451388889,14.508665729166667,1.1757387847222223
temp.C,2014-10-15,13.805927755376343,12.671643386802437,1.1342843685739066
temp.C,2014-11-15,11.685829592293906,10.572512400768199,1.1133171915257076
temp.C,2014-12-15,12.582311491935483,9.316331466547192,3.2659800253882914
temp.C,2015-01-15,9.64021438172043,9.522054048558152,0.11816033316227781
temp.C,2015-02-15,11.729015625,10.171177894373745,1.5578377306262556
temp.C,2015-03-15,11.979316152407668,11.239570418419822,0.7397457339878457
temp.C,2015-04-15,11.204376041666666,11.78652574257032,-0.5821497009036527
